x-axis,2
second,Volt
-25.8,0.11575
-25.799675,0.11575
-25.79935,0.11575
-25.799025,0.11575
-25.7987,0.11575
-25.798375,0.11575
-25.79805,0.11575
-25.797725,0.11575
-25.7974,0.11575
-25.797075,0.11575
-25.79675,0.11575
-25.796425,0.11575
-25.7961,0.11575
-25.795775,0.11575
-25.79545,0.11575
-25.795125,0.11575
-25.7948,0.11575
-25.794475,0.11575
-25.79415,0.11575
-25.793825,0.11575
-25.7935,0.11575
-25.793175,0.11575
-25.79285,0.11575
-25.792525,0.11575
-25.7922,0.11575
-25.791875,0.11575
-25.79155,0.11575
-25.791225,0.11575
-25.7909,0.11575
-25.790575,0.11575
-25.79025,0.11575
-25.789925,0.11575
-25.7896,0.11575
-25.789275,0.11575
-25.78895,0.11575
-25.788625,0.11575
-25.7883,0.11575
-25.787975,0.11575
-25.78765,0.11575
-25.787325,0.11575
-25.787,0.11575
-25.786675,0.11575
-25.78635,0.11575
-25.786025,0.11575
-25.7857,0.11575
-25.785375,0.11575
-25.78505,0.11575
-25.784725,0.11575
-25.7844,0.11575
-25.784075,0.11575
-25.78375,0.11575
-25.783425,0.11575
-25.7831,0.11575
-25.782775,0.11575
-25.78245,0.11575
-25.782125,0.11575
-25.7818,0.11575
-25.781475,0.11575
-25.78115,0.11575
-25.780825,0.11575
-25.7805,0.11575
-25.780175,0.11575
-25.77985,0.11575
-25.779525,0.11575
-25.7792,0.11575
-25.778875,0.11575
-25.77855,0.11575
-25.778225,0.11575
-25.7779,0.11575
-25.777575,0.11575
-25.77725,0.11575
-25.776925,0.11575
-25.7766,0.11575
-25.776275,0.11575
-25.77595,0.11575
-25.775625,0.11575
-25.7753,0.11575
-25.774975,0.11575
-25.77465,0.11575
-25.774325,0.11575
-25.774,0.11575
-25.773675,0.11575
-25.77335,0.11575
-25.773025,0.11575
-25.7727,0.11575
-25.772375,0.11575
-25.77205,0.11575
-25.771725,0.11575
-25.7714,0.11575
-25.771075,0.11575
-25.77075,0.11575
-25.770425,0.11575
-25.7701,0.11575
-25.769775,0.11575
-25.76945,0.11575
-25.769125,0.11575
-25.7688,0.11575
-25.768475,0.11575
-25.76815,0.11575
-25.767825,0.11575
-25.7675,0.11575
-25.767175,0.11575
-25.76685,0.11575
-25.766525,0.11575
-25.7662,0.11575
-25.765875,0.11575
-25.76555,0.11575
-25.765225,0.11575
-25.7649,0.11575
-25.764575,0.11575
-25.76425,0.11575
-25.763925,0.11575
-25.7636,0.11575
-25.763275,0.11575
-25.76295,0.11575
-25.762625,0.11575
-25.7623,0.11575
-25.761975,0.11575
-25.76165,0.11575
-25.761325,0.11575
-25.761,0.11575
-25.760675,0.11575
-25.76035,0.11575
-25.760025,0.11575
-25.7597,0.11575
-25.759375,0.11575
-25.75905,0.11575
-25.758725,0.11575
-25.7584,0.11575
-25.758075,0.11575
-25.75775,0.11575
-25.757425,0.11575
-25.7571,0.11575
-25.756775,0.11575
-25.75645,0.11575
-25.756125,0.11575
-25.7558,0.11575
-25.755475,0.11575
-25.75515,0.11575
-25.754825,0.11575
-25.7545,0.11575
-25.754175,0.11575
-25.75385,0.11575
-25.753525,0.11575
-25.7532,0.11575
-25.752875,0.11575
-25.75255,0.11575
-25.752225,0.11575
-25.7519,0.11575
-25.751575,0.11575
-25.75125,0.11575
-25.750925,0.11575
-25.7506,0.11575
-25.750275,0.11575
-25.74995,0.11575
-25.749625,0.11575
-25.7493,0.11575
-25.748975,0.11575
-25.74865,0.11575
-25.748325,0.11575
-25.748,0.11575
-25.747675,0.11575
-25.74735,0.11575
-25.747025,0.11575
-25.7467,0.11575
-25.746375,0.11575
-25.74605,0.11575
-25.745725,0.11575
-25.7454,0.11575
-25.745075,0.11575
-25.74475,0.11575
-25.744425,0.11575
-25.7441,0.11575
-25.743775,0.11575
-25.74345,0.11575
-25.743125,0.11575
-25.7428,0.11575
-25.742475,0.11575
-25.74215,0.11575
-25.741825,0.11575
-25.7415,0.11575
-25.741175,0.11575
-25.74085,0.11575
-25.740525,0.11575
-25.7402,0.11575
-25.739875,0.11575
-25.73955,0.11575
-25.739225,0.11575
-25.7389,0.11575
-25.738575,0.11575
-25.73825,0.11575
-25.737925,0.11575
-25.7376,0.11575
-25.737275,0.11575
-25.73695,0.11575
-25.736625,0.11575
-25.7363,0.11575
-25.735975,0.11575
-25.73565,0.11575
-25.735325,0.11575
-25.735,0.11575
-25.734675,0.11575
-25.73435,0.11575
-25.734025,0.11575
-25.7337,0.11575
-25.733375,0.11575
-25.73305,0.11575
-25.732725,0.11575
-25.7324,0.11575
-25.732075,0.11575
-25.73175,0.11575
-25.731425,0.11575
-25.7311,0.11575
-25.730775,0.11575
-25.73045,0.11575
-25.730125,0.11575
-25.7298,0.11575
-25.729475,0.11575
-25.72915,0.11575
-25.728825,0.11575
-25.7285,0.11575
-25.728175,0.11575
-25.72785,0.11575
