x-axis,1
second,Volt
-25,0.219063
-24.9995,0.21875
-24.999,0.218438
-24.9985,0.218438
-24.998,0.219375
-24.9975,0.220313
-24.997,0.219063
-24.9965,0.219375
-24.996,0.219375
-24.9955,0.220625
-24.995,0.220313
-24.9945,0.219063
-24.994,0.219063
-24.9935,0.22
-24.993,0.225625
-24.9925,0.225938
-24.992,0.228125
-24.9915,0.2275
-24.991,0.228125
-24.9905,0.2275
-24.99,0.226875
-24.9895,0.227812
-24.989,0.23
-24.9885,0.220313
-24.988,0.222813
-24.9875,0.220625
-24.987,0.225938
-24.9865,0.225938
-24.986,0.227812
-24.9855,0.227188
-24.985,0.227188
-24.9845,0.2275
-24.984,0.227188
-24.9835,0.22625
-24.983,0.227188
-24.9825,0.237188
-24.982,0.221563
-24.9815,0.225938
-24.981,0.22
-24.9805,0.225313
-24.98,0.221563
-24.9795,0.2275
-24.979,0.2275
-24.9785,0.227812
-24.978,0.227188
-24.9775,0.227188
-24.977,0.226875
-24.9765,0.227812
-24.976,0.225938
-24.9755,0.2225
-24.975,0.225
-24.9745,0.220313
-24.974,0.219375
-24.9735,0.21875
-24.973,0.226563
-24.9725,0.227812
-24.972,0.227812
-24.9715,0.227812
-24.971,0.227188
-24.9705,0.229063
-24.97,0.228438
-24.9695,0.22875
-24.969,0.227812
-24.9685,0.22125
-24.968,0.22
-24.9675,0.219375
-24.967,0.222813
-24.9665,0.225313
-24.966,0.226875
-24.9655,0.227188
-24.965,0.228125
-24.9645,0.228125
-24.964,0.226875
-24.9635,0.228438
-24.963,0.229688
-24.9625,0.22125
-24.962,0.2225
-24.9615,0.219688
-24.961,0.225625
-24.9605,0.225625
-24.96,0.226875
-24.9595,0.226875
-24.959,0.228125
-24.9585,0.228125
-24.958,0.22875
-24.9575,0.225625
-24.957,0.227188
-24.9565,0.235313
-24.956,0.222188
-24.9555,0.226563
-24.955,0.219063
-24.9545,0.222188
-24.954,0.220313
-24.9535,0.227188
-24.953,0.226563
-24.9525,0.226563
-24.952,0.226563
-24.9515,0.227812
-24.951,0.227812
-24.9505,0.2275
-24.95,0.228125
-24.9495,0.224375
-24.949,0.222813
-24.9485,0.219688
-24.948,0.218438
-24.9475,0.220625
-24.947,0.226875
-24.9465,0.2275
-24.946,0.225938
-24.9455,0.226563
-24.945,0.226563
-24.9445,0.227188
-24.944,0.225938
-24.9435,0.228125
-24.943,0.229375
-24.9425,0.220625
-24.942,0.220313
-24.9415,0.220625
-24.941,0.22375
-24.9405,0.225938
-24.94,0.226563
-24.9395,0.227812
-24.939,0.2275
-24.9385,0.226563
-24.938,0.226563
-24.9375,0.2275
-24.937,0.227812
-24.9365,0.238438
-24.936,0.220938
-24.9355,0.225938
-24.935,0.220625
-24.9345,0.22625
-24.934,0.22125
-24.9335,0.22625
-24.933,0.22625
-24.9325,0.226563
-24.932,0.22625
-24.9315,0.227188
-24.931,0.226563
-24.9305,0.225938
-24.93,0.2275
-24.9295,0.220625
-24.929,0.224375
-24.9285,0.219688
-24.928,0.220938
-24.9275,0.219063
-24.927,0.225625
-24.9265,0.226563
-24.926,0.226875
-24.9255,0.226875
-24.925,0.227188
-24.9245,0.226875
-24.924,0.227188
-24.9235,0.226875
-24.923,0.224375
-24.9225,0.220625
-24.922,0.22125
-24.9215,0.22
-24.921,0.220938
-24.9205,0.227188
-24.92,0.226875
-24.9195,0.227188
-24.919,0.228438
-24.9185,0.227188
-24.918,0.2275
-24.9175,0.226875
-24.917,0.227188
-24.9165,0.232813
-24.916,0.22125
-24.9155,0.222813
-24.915,0.220313
-24.9145,0.225313
-24.914,0.22625
-24.9135,0.227188
-24.913,0.226563
-24.9125,0.227188
-24.912,0.227812
-24.9115,0.227188
-24.911,0.227812
-24.9105,0.227812
-24.91,0.240313
-24.9095,0.220938
-24.909,0.227188
-24.9085,0.219063
-24.908,0.224375
-24.9075,0.22375
-24.907,0.225625
-24.9065,0.225938
-24.906,0.223125
-24.9055,0.224375
-24.905,0.221563
-24.9045,0.221563
-24.904,0.22375
-24.9035,0.226875
-24.903,0.223438
-24.9025,0.220625
-24.902,0.220625
-24.9015,0.221563
-24.901,0.22
-24.9005,0.220625
-24.9,0.220625
-24.8995,0.220938
-24.899,0.220625
-24.8985,0.22
-24.898,0.223125
-24.8975,0.22
-24.897,0.22
-24.8965,0.223438
-24.896,0.22625
-24.8955,0.227812
-24.895,0.226563
-24.8945,0.2275
-24.894,0.2275
-24.8935,0.2275
-24.893,0.22625
-24.8925,0.2275
-24.892,0.232188
-24.8915,0.220313
-24.891,0.224063
-24.8905,0.215625
-24.89,0.219688
-24.8895,0.217813
-24.889,0.221563
-24.8885,0.22625
-24.888,0.226563
-24.8875,0.2275
-24.887,0.2275
-24.8865,0.22625
-24.886,0.227812
-24.8855,0.226563
-24.885,0.225938
-24.8845,0.222813
-24.884,0.223438
-24.8835,0.221563
-24.883,0.220313
-24.8825,0.220938
-24.882,0.221875
-24.8815,0.221563
-24.881,0.220313
-24.8805,0.22
-24.88,0.21625
-24.8795,0.215
-24.879,0.219063
-24.8785,0.215
-24.878,0.2025
-24.8775,0.218125
-24.877,0.222188
-24.8765,0.219688
-24.876,0.219688
-24.8755,0.22125
-24.875,0.219375
-24.8745,0.220625
-24.874,0.22
-24.8735,0.221563
-24.873,0.220625
-24.8725,0.209375
-24.872,0.207188
-24.8715,0.205938
-24.871,0.206875
-24.8705,0.205
-24.87,0.206563
-24.8695,0.205625
-24.869,0.20625
-24.8685,0.20625
-24.868,0.205625
-24.8675,0.205313
-24.867,0.205625
-24.8665,0.205938
-24.866,0.205938
-24.8655,0.205313
-24.865,0.20625
-24.8645,0.204375
-24.864,0.205
-24.8635,0.205625
-24.863,0.205313
-24.8625,0.200625
-24.862,0.200313
-24.8615,0.20125
-24.861,0.2
-24.8605,0.217813
-24.86,0.219688
-24.8595,0.220625
-24.859,0.219375
-24.8585,0.222188
-24.858,0.220938
-24.8575,0.222813
-24.857,0.220938
-24.8565,0.221563
-24.856,0.220625
-24.8555,0.209688
-24.855,0.2075
-24.8545,0.204688
-24.854,0.20625
-24.8535,0.205938
-24.853,0.205
-24.8525,0.204375
-24.852,0.204063
-24.8515,0.20375
-24.851,0.204375
-24.8505,0.205
-24.85,0.204688
-24.8495,0.205313
-24.849,0.205625
-24.8485,0.204688
-24.848,0.205625
-24.8475,0.205313
-24.847,0.205625
-24.8465,0.203438
-24.846,0.2025
-24.8455,0.200313
-24.845,0.200625
